Recency,Frequency,Monetary,CLV_90,AvgBasketSize,IsUK,Cluster,Segment
131,3,675.6,0.0,9.651428571428571,1,0,New/Low
36,2,604.51,317.56,20.15033333333333,1,0,New/Low
288,1,462.95,0.0,20.128260869565217,1,1,Loyal Customers
144,6,1603.99,0.0,16.535979381443298,1,0,New/Low
16,7,2064.95,640.99,17.801293103448273,1,0,New/Low
31,8,4167.22,717.8000000000001,19.382418604651164,1,0,New/Low
2,3,1843.0,1843.0,80.1304347826087,1,0,New/Low
9,6,1064.07,312.29,16.89,1,0,New/Low
6,4,1387.79,1387.79,17.566962025316457,1,0,New/Low
10,1,329.85,329.85,19.40294117647059,1,0,New/Low
1,11,4757.16,2913.8,26.428666666666665,1,0,New/Low
306,1,108.07,0.0,5.687894736842105,1,1,Loyal Customers
10,8,4017.54,2302.25,16.880420168067225,1,0,New/Low
7,2,266.39,95.85,16.649375,1,0,New/Low
8,8,1856.63,1490.83,19.54347368421053,1,0,New/Low
89,1,769.8100000000001,769.8100000000001,7.1278703703703705,1,0,New/Low
10,1,160.18,160.18,16.018,1,0,New/Low
358,2,1660.9,0.0,87.41578947368421,1,1,Loyal Customers
112,1,135.95,0.0,27.19,1,0,New/Low
7,4,405.47,381.67,3.1431782945736435,1,0,New/Low
4,86,11189.91,3024.59,36.68822950819672,1,3,At Risk
198,1,144.8,0.0,18.1,1,1,Loyal Customers
212,1,738.6,0.0,33.57272727272727,1,1,Loyal Customers
156,1,39.24,0.0,4.359999999999999,1,1,Loyal Customers
158,9,7374.900000000001,0.0,368.745,1,0,New/Low
30,2,372.22,185.04,18.611,1,0,New/Low
243,1,390.54,0.0,13.947857142857144,1,1,Loyal Customers
19,1,97.5,97.5,24.375,1,0,New/Low
1,2,1239.38,1239.38,16.30763157894737,1,0,New/Low
74,2,558.7,254.4,19.95357142857143,1,0,New/Low
292,1,505.82,0.0,6.094216867469879,1,1,Loyal Customers
3,15,6924.11,2454.97,108.18921875,1,3,At Risk
31,3,409.5,145.6,31.5,1,0,New/Low
23,2,503.76,200.2,16.25032258064516,1,0,New/Low
23,4,414.76,42.36000000000001,15.361481481481482,1,0,New/Low
4,3,974.42,328.95,15.974098360655738,1,0,New/Low
85,1,211.32,211.32,70.44,1,0,New/Low
22,4,1226.89,618.42,20.794745762711862,1,0,New/Low
196,3,455.88,0.0,16.28142857142857,1,1,Loyal Customers
107,3,534.85,0.0,17.253225806451614,1,0,New/Low
4,13,9785.97,1203.4,29.03848664688428,1,3,At Risk
318,1,120.95,0.0,17.27857142857143,1,1,Loyal Customers
106,3,149.05,0.0,24.84166666666667,1,0,New/Low
12,18,5655.91,1870.82,13.999777227722772,1,3,At Risk
174,2,513.7,0.0,19.75769230769231,1,1,Loyal Customers
56,1,81.57,81.57,20.3925,1,0,New/Low
323,1,229.47,0.0,16.390714285714285,1,1,Loyal Customers
372,1,50.55,0.0,16.85,1,1,Loyal Customers
9,8,1646.84,634.53,18.71409090909091,1,0,New/Low
1,13,4810.9400000000005,1124.85,21.967762557077627,1,0,New/Low
11,10,3466.28,1443.8,31.80073394495413,1,0,New/Low
53,5,3339.64,1576.6,19.08365714285714,1,0,New/Low
73,3,789.89,364.64,16.806170212765956,1,0,New/Low
7,1,204.0,204.0,204.0,1,0,New/Low
16,28,7277.7,2201.99,15.890174672489085,1,3,At Risk
4,9,2616.38,1463.91,19.97236641221374,1,0,New/Low
64,2,689.9,353.5,17.2475,1,0,New/Low
1,5,975.36,371.16,24.384,1,0,New/Low
114,6,6912.0,0.0,265.84615384615387,1,0,New/Low
23,2,661.3199999999999,661.3199999999999,14.695999999999998,1,0,New/Low
31,3,1247.5,474.3,124.75,1,0,New/Low
11,2,752.44,350.08,8.178695652173914,1,0,New/Low
52,2,1010.18,1010.18,14.227887323943662,1,0,New/Low
357,1,190.55,0.0,17.322727272727274,1,1,Loyal Customers
55,2,642.77,476.91,17.372162162162162,1,0,New/Low
74,2,921.88,588.88,34.1437037037037,1,0,New/Low
138,3,881.07,0.0,18.355625,1,0,New/Low
80,3,908.46,316.70000000000005,32.445,1,0,New/Low
9,2,676.99,676.99,15.743953488372092,1,0,New/Low
273,1,516.42,0.0,39.72461538461538,1,1,Loyal Customers
291,1,560.47,0.0,16.983939393939394,1,1,Loyal Customers
99,1,305.28000000000003,0.0,16.96,1,0,New/Low
31,2,629.31,431.59,17.980285714285714,1,0,New/Low
32,10,3237.54,555.53,18.822906976744186,1,0,New/Low
14,4,1819.41,460.86,13.477111111111112,1,0,New/Low
64,2,656.6800000000001,502.9,46.90571428571429,1,0,New/Low
15,17,5836.86,1327.12,14.483523573200992,1,3,At Risk
212,1,348.15000000000003,0.0,19.34166666666667,1,1,Loyal Customers
78,3,1214.41,869.55,15.97907894736842,1,0,New/Low
25,3,271.40000000000003,223.85,33.925000000000004,1,0,New/Low
250,1,183.4,0.0,22.925,1,1,Loyal Customers
254,1,307.53000000000003,0.0,20.502,1,1,Loyal Customers
72,1,248.61,248.61,24.861,1,0,New/Low
191,1,346.98,0.0,31.543636363636367,1,1,Loyal Customers
13,4,1105.59,446.34,16.258676470588235,1,0,New/Low
373,1,205.86,0.0,14.704285714285716,1,1,Loyal Customers
24,2,470.8,470.8,9.808333333333334,1,0,New/Low
82,1,115.46,115.46,7.697333333333334,1,0,New/Low
10,2,344.0,179.0,172.0,1,0,New/Low
1,24,4431.44,561.42,10.451509433962263,1,3,At Risk
192,1,228.8,0.0,25.422222222222224,1,1,Loyal Customers
267,1,177.15,0.0,25.307142857142857,1,1,Loyal Customers
130,1,919.61,0.0,41.80045454545455,1,0,New/Low
1,4,728.02,151.83,6.558738738738739,1,0,New/Low
3,26,12627.94,5710.79,35.27357541899441,1,3,At Risk
4,5,220.1,160.60000000000002,36.68333333333334,1,0,New/Low
179,1,58.08,0.0,9.68,1,1,Loyal Customers
12,11,28337.38,9467.26,27.67322265625,1,3,At Risk
126,9,3613.63,0.0,49.50178082191781,1,0,New/Low
4,2,303.75,303.75,16.875,1,0,New/Low
158,2,416.08,0.0,18.91272727272727,1,1,Loyal Customers
3,97,58762.08,15501.34,32.393649393605294,1,2,Big Spenders
9,14,8910.82,3998.8,57.48916129032258,1,3,At Risk
28,1,345.82,345.82,16.467619047619046,1,0,New/Low
71,5,477.83,38.08,19.1132,1,0,New/Low
276,8,7832.47,0.0,49.260817610062894,1,1,Loyal Customers
21,12,1927.32,381.6,80.305,1,0,New/Low
71,1,74.39999999999999,74.39999999999999,12.4,1,0,New/Low
33,10,6003.22,1366.71,14.259429928741094,1,0,New/Low
1,28,28882.44,13712.98,50.49377622377622,1,3,At Risk
99,1,207.36,0.0,207.36,1,0,New/Low
234,1,101.19,0.0,12.64875,1,1,Loyal Customers
1,24,6424.09,1462.39,21.131875,1,3,At Risk
40,1,243.94,243.94,30.4925,1,0,New/Low
3,6,1098.48,722.04,54.924,1,0,New/Low
133,1,76.5,0.0,76.5,1,0,New/Low
44,4,1531.62,596.4,26.407241379310346,1,0,New/Low
373,1,350.06,0.0,35.006,1,1,Loyal Customers
60,2,786.54,416.69,16.734893617021275,1,0,New/Low
31,7,1488.67,446.43,10.266689655172414,1,0,New/Low
1,24,12245.96,1458.9,61.2298,1,3,At Risk
12,4,2294.78,1416.23,19.12316666666667,1,0,New/Low
138,1,501.14,0.0,16.704666666666665,1,0,New/Low
22,8,984.91,143.14,12.959342105263158,1,0,New/Low
20,5,1197.81,398.11,15.162151898734177,1,0,New/Low
239,1,30.6,0.0,30.6,1,1,Loyal Customers
269,1,283.73,0.0,5.674600000000001,1,1,Loyal Customers
94,2,922.39,0.0,16.77072727272727,1,0,New/Low
90,3,3756.33,0.0,16.920405405405404,1,0,New/Low
5,8,2099.64,1022.22,14.997428571428571,1,0,New/Low
78,1,259.17,259.17,17.278000000000002,1,0,New/Low
94,1,64.0,0.0,32.0,1,0,New/Low
23,3,1073.3,748.4,24.393181818181816,1,0,New/Low
262,1,77.3,0.0,25.766666666666666,1,1,Loyal Customers
274,2,109.8,0.0,15.685714285714283,1,1,Loyal Customers
86,4,1793.58,907.84,18.301836734693875,1,0,New/Low
197,1,3096.0,0.0,3096.0,1,1,Loyal Customers
56,5,2607.61,1380.93,20.53236220472441,1,0,New/Low
11,8,3603.29,1714.97,5.244963609898107,1,0,New/Low
22,6,962.39,472.94,15.276031746031746,1,0,New/Low
16,7,5064.9400000000005,3354.0,29.79376470588236,1,0,New/Low
108,3,422.47,0.0,9.388222222222224,1,0,New/Low
85,5,2388.75,987.72,17.694444444444443,1,0,New/Low
19,1,307.09000000000003,307.09000000000003,13.351739130434783,1,0,New/Low
333,1,110.95,0.0,36.98333333333333,1,1,Loyal Customers
40,4,618.52,118.8,103.08666666666666,1,0,New/Low
26,1,228.91,228.91,13.465294117647058,1,0,New/Low
10,4,712.8,594.0,178.2,1,0,New/Low
29,12,3683.26,917.25,11.805320512820511,1,0,New/Low
14,4,1676.06,543.44,19.48906976744186,1,0,New/Low
296,1,1257.87,0.0,16.998243243243245,1,1,Loyal Customers
6,1,486.22,486.22,32.41466666666667,1,0,New/Low
33,4,971.76,402.56,11.432470588235294,1,0,New/Low
49,4,1741.22,868.02,20.014022988505747,1,0,New/Low
95,4,1201.06,0.0,15.203291139240504,1,0,New/Low
9,4,1429.35,586.26,11.91125,1,0,New/Low
22,1,91.8,91.8,22.95,1,0,New/Low
313,1,112.75,0.0,14.09375,1,1,Loyal Customers
122,4,1688.29,0.0,21.370759493670885,1,0,New/Low
46,2,1021.48,666.8399999999999,24.32095238095238,1,0,New/Low
283,1,417.2,0.0,10.17560975609756,1,1,Loyal Customers
19,4,791.33,373.78,12.174307692307693,1,0,New/Low
36,4,1299.59,346.53000000000003,10.314206349206348,1,0,New/Low
64,2,712.88,207.68,54.83692307692308,1,0,New/Low
27,1,108.81,108.81,3.627,1,0,New/Low
22,3,468.41,328.06,10.182826086956522,1,0,New/Low
4,2,353.65000000000003,187.71,8.224418604651163,1,0,New/Low
16,3,2742.82,708.76,9.361160409556314,1,0,New/Low
46,1,481.49,481.49,7.186417910447761,1,0,New/Low
65,1,282.45,282.45,16.61470588235294,1,0,New/Low
26,11,5725.47,1333.74,21.60554716981132,1,0,New/Low
45,1,121.18,121.18,11.016363636363636,1,0,New/Low
8,9,3957.78,1562.8000000000002,42.10404255319149,1,0,New/Low
15,10,1668.95,196.85,9.323743016759776,1,0,New/Low
268,1,71.4,0.0,71.4,1,1,Loyal Customers
40,3,1575.89,273.95,19.947974683544302,1,0,New/Low
337,1,236.02,0.0,6.378918918918919,1,1,Loyal Customers
11,1,114.6,114.6,57.3,1,0,New/Low
19,2,260.68,133.68,8.988965517241379,1,0,New/Low
95,2,911.94,0.0,14.475238095238096,1,0,New/Low
61,1,112.08,112.08,4.4832,1,0,New/Low
136,1,60.7,0.0,20.23333333333333,1,0,New/Low
11,4,1797.78,1285.65,16.343454545454545,1,0,New/Low
10,6,3401.24,392.06,15.049734513274338,1,0,New/Low
4,38,9817.12,5076.96,82.49680672268909,1,3,At Risk
19,4,870.09,550.77,18.915,1,0,New/Low
10,4,869.46,559.6,15.253684210526316,1,0,New/Low
15,2,250.26,52.74,31.2825,1,0,New/Low
59,6,1217.65,388.83,8.227364864864866,1,0,New/Low
30,8,5891.61,1735.53,18.35392523364486,1,0,New/Low
94,1,353.48,0.0,16.067272727272726,1,0,New/Low
10,3,1095.42,310.78,19.916727272727275,1,0,New/Low
20,3,786.83,786.83,5.580354609929079,1,0,New/Low
57,5,1520.58,556.7,16.895333333333333,1,0,New/Low
268,1,333.74,0.0,66.748,1,1,Loyal Customers
122,3,533.98,0.0,133.495,1,0,New/Low
127,1,62.64,0.0,12.528,1,0,New/Low
78,4,819.2900000000001,92.8,39.01380952380953,1,0,New/Low
240,2,847.41,0.0,12.839545454545457,1,1,Loyal Customers
200,2,163.2,0.0,32.64,1,1,Loyal Customers
60,2,2155.95,943.69,19.9625,1,0,New/Low
3,7,6463.84,2164.28,201.995,1,0,New/Low
273,1,108.21,0.0,6.7631250000000005,1,1,Loyal Customers
202,1,257.7,0.0,28.633333333333333,1,1,Loyal Customers
81,1,358.0,358.0,179.0,1,0,New/Low
226,1,160.95,0.0,16.095,1,1,Loyal Customers
4,14,2755.63,560.4,4.69442930153322,1,0,New/Low
13,7,1328.35,309.3,6.575990099009901,1,0,New/Low
74,2,605.12,300.88,14.072558139534884,1,0,New/Low
212,1,1031.07,0.0,17.77706896551724,1,1,Loyal Customers
25,2,744.85,305.62,20.69027777777778,1,0,New/Low
17,4,700.73,381.88,22.604193548387094,1,0,New/Low
262,1,329.56,0.0,15.693333333333332,1,1,Loyal Customers
96,4,663.65,0.0,9.905223880597015,1,0,New/Low
112,3,270.40000000000003,0.0,20.800000000000004,1,0,New/Low
203,1,585.12,0.0,10.265263157894736,1,1,Loyal Customers
93,1,121.74,0.0,4.508888888888889,1,0,New/Low
51,1,430.5,430.5,26.90625,1,0,New/Low
18,6,1961.52,123.01,14.422941176470587,1,0,New/Low
18,4,501.12,501.12,20.0448,1,0,New/Low
125,2,465.68,0.0,17.91076923076923,1,0,New/Low
92,3,711.41,0.0,30.93086956521739,1,0,New/Low
157,2,1030.4,0.0,28.622222222222224,1,1,Loyal Customers
9,2,399.51,173.81,30.73153846153846,1,0,New/Low
12,3,672.83,473.96,18.689722222222223,1,0,New/Low
62,1,283.18,283.18,3.4960493827160493,1,0,New/Low
61,1,557.62,557.62,69.7025,1,0,New/Low
269,2,944.1,0.0,104.9,1,1,Loyal Customers
263,1,200.29,0.0,18.208181818181817,1,1,Loyal Customers
1,35,7436.93,2582.14,4.46126574685063,1,3,At Risk
53,5,2092.66,642.0,23.25177777777777,1,0,New/Low
11,12,3834.26,1298.68,20.504064171122995,1,0,New/Low
3,19,4521.49,1402.15,21.428862559241704,1,3,At Risk
18,11,3174.75,1056.94,7.331986143187067,1,0,New/Low
1,15,5343.28,2364.78,16.96279365079365,1,3,At Risk
366,1,590.0,0.0,590.0,1,1,Loyal Customers
37,1,211.49,211.49,2.430919540229885,1,0,New/Low
31,2,276.56,135.6,18.43733333333333,1,0,New/Low
113,1,138.98,0.0,8.68625,1,0,New/Low
64,2,590.9300000000001,453.55,19.69766666666667,1,0,New/Low
16,4,258.4,132.5,32.3,1,0,New/Low
41,1,542.73,542.73,11.798478260869564,1,0,New/Low
78,1,137.75,137.75,15.305555555555555,1,0,New/Low
122,3,798.46,0.0,9.737317073170733,1,0,New/Low
18,3,1132.14,359.04,30.59837837837838,1,0,New/Low
60,2,93.66,68.16,13.38,1,0,New/Low
331,1,201.19,0.0,15.476153846153846,1,1,Loyal Customers
23,4,2709.12,739.02,14.487272727272726,1,0,New/Low
156,1,361.11,0.0,8.597857142857142,1,1,Loyal Customers
39,2,578.94,329.37,18.675483870967746,1,0,New/Low
190,2,873.74,0.0,16.18037037037037,1,1,Loyal Customers
360,1,201.2,0.0,20.12,1,1,Loyal Customers
137,1,87.4,0.0,17.48,1,0,New/Low
8,4,2089.85,2089.85,35.421186440677964,1,0,New/Low
1,1,360.0,360.0,180.0,1,0,New/Low
268,1,142.5,0.0,28.5,1,1,Loyal Customers
169,1,371.89,0.0,18.5945,1,1,Loyal Customers
104,4,618.09,0.0,7.630740740740741,1,0,New/Low
155,1,63.75,0.0,63.75,1,1,Loyal Customers
351,1,300.42,0.0,14.305714285714286,1,1,Loyal Customers
4,10,2000.86,529.61,24.701975308641973,1,0,New/Low
120,1,15.0,0.0,15.0,1,0,New/Low
23,3,1385.51,570.5600000000001,25.657592592592597,1,0,New/Low
7,5,1456.79,910.15,13.614859813084111,1,0,New/Low
28,3,1132.03,314.38,15.722638888888888,1,0,New/Low
4,2,598.57,108.46,23.02192307692308,1,0,New/Low
22,5,1555.3200000000002,636.98,19.94,1,0,New/Low
2,3,775.94,775.94,12.51516129032258,1,0,New/Low
37,4,5732.93,2197.75,66.66197674418605,1,0,New/Low
66,6,2273.68,959.7,18.336129032258064,1,0,New/Low
1,3,640.76,640.76,32.038,1,0,New/Low
5,26,10845.55,3455.08,22.784768907563027,1,3,At Risk
78,4,1532.2,551.05,14.592380952380951,1,0,New/Low
72,2,567.36,567.36,51.57818181818182,1,0,New/Low
17,1,199.48,199.48,7.9792,1,0,New/Low
3,5,787.85,787.85,37.516666666666666,1,0,New/Low
36,10,7121.95,684.12,94.95933333333332,1,0,New/Low
82,1,675.3,675.3,56.275,1,0,New/Low
39,8,3627.77,889.02,33.59046296296296,1,0,New/Low
316,1,1308.48,0.0,76.96941176470588,1,1,Loyal Customers
32,2,789.0,484.8,46.41176470588236,1,0,New/Low
93,3,1140.93,0.0,21.526981132075477,1,0,New/Low
14,1,350.90000000000003,350.90000000000003,16.709523809523812,1,0,New/Low
82,3,3502.32,793.73,13.216301886792454,1,0,New/Low
77,1,795.12,795.12,15.590588235294115,1,0,New/Low
158,1,487.02,0.0,25.632631578947368,1,1,Loyal Customers
201,1,860.12,0.0,15.928148148148148,1,1,Loyal Customers
45,7,10736.48,1506.94,80.12298507462687,1,0,New/Low
261,1,775.85,0.0,18.472619047619048,1,1,Loyal Customers
178,1,353.43,0.0,18.60157894736842,1,1,Loyal Customers
68,3,2511.69,855.54,21.6525,1,0,New/Low
288,1,389.5,0.0,19.475,1,1,Loyal Customers
70,1,341.36,341.36,42.67,1,0,New/Low
64,1,233.76,233.76,16.697142857142858,1,0,New/Low
11,1,247.32,247.32,15.4575,1,0,New/Low
16,2,979.12,979.12,24.478,1,0,New/Low
66,1,373.94,373.94,23.37125,1,0,New/Low
60,1,397.98,397.98,16.5825,1,0,New/Low
71,1,743.53,743.53,14.579019607843136,1,0,New/Low
122,1,674.7,0.0,21.084375,1,0,New/Low
80,1,768.24,768.24,18.29142857142857,1,0,New/Low
257,1,609.4,0.0,6.847191011235955,1,1,Loyal Customers
269,1,439.03,0.0,15.13896551724138,1,1,Loyal Customers
64,1,439.56,439.56,19.11130434782609,1,0,New/Low
9,4,3090.74,1509.21,18.618915662650604,1,0,New/Low
18,2,992.5,992.5,16.541666666666668,1,0,New/Low
71,1,134.96,134.96,13.496,1,0,New/Low
34,2,2225.37,1524.77,17.385703125,1,0,New/Low
50,1,56.16,56.16,56.16,1,0,New/Low
257,2,623.4,0.0,21.49655172413793,1,1,Loyal Customers
366,1,308.28000000000003,0.0,22.020000000000003,1,1,Loyal Customers
372,1,754.87,0.0,19.355641025641027,1,1,Loyal Customers
90,1,378.64,0.0,16.46260869565217,1,0,New/Low
61,3,3312.25,1256.67,20.963607594936708,1,0,New/Low
89,1,778.65,778.65,21.044594594594592,1,0,New/Low
99,3,1019.76,0.0,19.240754716981133,1,0,New/Low
26,3,572.56,436.27,5.902680412371134,1,0,New/Low
32,6,3639.31,1177.98,21.15877906976744,1,0,New/Low
281,1,222.99,0.0,14.866,1,1,Loyal Customers
31,7,4151.93,2396.09,27.315328947368425,1,0,New/Low
330,1,534.57,0.0,15.273428571428571,1,1,Loyal Customers
131,2,677.1,0.0,19.345714285714287,1,0,New/Low
11,3,797.96,540.07,15.646274509803922,1,0,New/Low
75,1,544.08,544.08,41.8523076923077,1,0,New/Low
204,1,59.8,0.0,59.8,1,1,Loyal Customers
2,8,2520.02,976.57,16.258193548387098,1,0,New/Low
185,1,307.72,0.0,14.653333333333334,1,1,Loyal Customers
29,2,1360.99,973.72,31.65093023255814,1,0,New/Low
73,5,1544.13,315.94,40.635000000000005,1,0,New/Low
192,1,457.34,0.0,17.59,1,1,Loyal Customers
127,2,621.23,0.0,15.92897435897436,1,0,New/Low
18,1,75.0,75.0,25.0,1,0,New/Low
1,2,252.49,34.68,22.953636363636363,1,0,New/Low
74,3,572.451,15.001,21.201888888888888,1,0,New/Low
2,62,28117.04,9216.12,58.82225941422595,1,3,At Risk
24,5,1003.06,458.02,35.82357142857143,1,0,New/Low
107,1,213.55,0.0,11.863888888888887,1,0,New/Low
134,3,1390.5,0.0,57.9375,1,0,New/Low
44,2,712.5,712.5,37.5,1,0,New/Low
5,2,640.83,404.83,22.886785714285715,1,0,New/Low
12,18,6127.43,1383.3,20.156019736842108,1,3,At Risk
64,1,221.06,221.06,13.81625,1,0,New/Low
150,2,159.85,0.0,19.98125,1,1,Loyal Customers
40,2,1833.71,1008.67,17.977549019607842,1,0,New/Low
64,1,2626.3,2626.3,20.67952755905512,1,0,New/Low
108,3,1624.21,0.0,20.823205128205128,1,0,New/Low
1,10,3641.32,1630.67,23.193121019108283,1,0,New/Low
19,3,582.6,117.74,20.089655172413792,1,0,New/Low
10,1,201.78,201.78,2.841971830985916,1,0,New/Low
11,4,1006.8,1006.8,15.02686567164179,1,0,New/Low
19,2,679.45,679.45,13.866326530612248,1,0,New/Low
67,2,1269.1,1269.1,27.589130434782607,1,0,New/Low
74,2,534.24,461.4,53.424,1,0,New/Low
5,7,3809.89,2721.77,37.72168316831683,1,0,New/Low
2,1,196.89,196.89,16.4075,1,0,New/Low
14,7,3408.06,1234.46,20.40754491017964,1,0,New/Low
255,1,283.71,0.0,5.253888888888889,1,1,Loyal Customers
92,1,296.64,0.0,22.818461538461538,1,0,New/Low
23,3,1129.14,1129.14,19.13796610169492,1,0,New/Low
17,6,3534.69,2111.4300000000003,18.22005154639175,1,0,New/Low
24,1,291.88,291.88,15.362105263157895,1,0,New/Low
27,6,2043.72,622.26,28.784788732394368,1,0,New/Low
26,5,2898.26,512.76,6.693441108545034,1,0,New/Low
259,2,590.0,0.0,295.0,1,1,Loyal Customers
166,2,356.98,0.0,20.99882352941177,1,1,Loyal Customers
25,2,1058.34,365.4,23.007391304347824,1,0,New/Low
18,6,1766.72,911.66,28.0431746031746,1,0,New/Low
7,14,9646.57,1968.15,25.252801047120418,1,3,At Risk
29,2,183.44,183.44,10.790588235294118,1,0,New/Low
39,3,1445.0,560.8,53.51851851851852,1,0,New/Low
253,1,151.5,0.0,16.833333333333332,1,1,Loyal Customers
58,1,674.68,674.68,16.45560975609756,1,0,New/Low
184,1,307.90000000000003,0.0,18.111764705882354,1,1,Loyal Customers
11,2,1071.91,1071.91,10.937857142857144,1,0,New/Low
2,37,5704.97,965.95,18.89062913907285,1,3,At Risk
99,2,165.0,0.0,16.5,1,0,New/Low
1,4,2501.84,2501.84,9.84976377952756,1,0,New/Low
61,2,422.64,181.38,20.125714285714285,1,0,New/Low
236,1,226.84,0.0,3.658709677419355,1,1,Loyal Customers
191,4,1431.78,0.0,16.648604651162792,1,1,Loyal Customers
179,2,1238.47,0.0,21.35293103448276,1,1,Loyal Customers
38,6,1454.58,555.03,18.41240506329114,1,0,New/Low
201,2,300.95,0.0,20.063333333333333,1,1,Loyal Customers
46,5,1804.56,443.23,16.55559633027523,1,0,New/Low
232,1,184.64,0.0,16.785454545454545,1,1,Loyal Customers
66,1,140.34,140.34,14.034,1,0,New/Low
241,1,313.8,0.0,39.225,1,1,Loyal Customers
233,1,454.24,0.0,19.749565217391304,1,1,Loyal Customers
78,3,1122.41,302.8,16.2668115942029,1,0,New/Low
58,3,575.4,166.6,16.923529411764704,1,0,New/Low
17,13,8968.31,2371.93,21.25191943127962,1,3,At Risk
105,4,449.52,0.0,32.10857142857143,1,0,New/Low
52,10,1215.82,127.37,14.137441860465117,1,0,New/Low
136,3,1269.84,0.0,25.3968,0,0,New/Low
275,2,618.63,0.0,77.32875,0,1,Loyal Customers
312,1,316.26000000000005,0.0,17.570000000000004,1,1,Loyal Customers
8,5,2044.87,972.44,42.60145833333333,1,0,New/Low
11,2,653.33,152.32,18.66657142857143,1,0,New/Low
283,2,348.05,0.0,18.318421052631574,1,1,Loyal Customers
18,5,1159.11,695.3199999999999,27.597857142857144,1,0,New/Low
23,3,1166.77,840.37,17.950307692307693,1,0,New/Low
288,1,1340.32,0.0,25.775384615384613,0,1,Loyal Customers
17,3,292.0,102.84,16.22222222222222,1,0,New/Low
71,1,216.85,216.85,12.755882352941176,1,0,New/Low
64,1,295.93,295.93,13.451363636363636,1,0,New/Low
73,4,4393.63,1810.51,20.435488372093022,0,0,New/Low
316,2,458.52,0.0,17.635384615384616,1,1,Loyal Customers
3,4,2479.16,456.37,15.303456790123455,1,0,New/Low
244,1,110.97,0.0,9.2475,1,1,Loyal Customers
9,7,979.72,274.7,22.26636363636364,1,0,New/Low
1,4,1791.56,893.75,15.578782608695652,1,0,New/Low
261,1,251.21,0.0,16.747333333333334,1,1,Loyal Customers
127,1,205.1,0.0,20.51,1,0,New/Low
74,1,152.20000000000002,152.20000000000002,38.05,1,0,New/Low
73,4,891.12,367.16,15.103728813559322,1,0,New/Low
21,3,1389.41,1243.41,31.5775,1,0,New/Low
60,3,2128.42,516.24,15.09517730496454,1,0,New/Low
86,1,627.16,627.16,17.42111111111111,1,0,New/Low
78,1,122.75,122.75,15.34375,1,0,New/Low
59,6,3624.35,676.37,38.97150537634408,0,0,New/Low
1,3,1071.73,1071.73,2.5639473684210525,1,0,New/Low
30,1,125.8,125.8,25.160000000000004,1,0,New/Low
33,5,3964.88,1595.64,23.051627906976744,1,0,New/Low
41,5,680.1800000000001,271.32,25.19185185185185,1,0,New/Low
15,2,628.78,345.9,104.79666666666668,1,0,New/Low
34,7,2242.36,394.57,10.333456221198157,1,0,New/Low
79,2,307.76,126.66,20.517333333333333,1,0,New/Low
205,2,483.8,0.0,21.99090909090909,1,1,Loyal Customers
34,1,210.31,210.31,3.1865151515151515,1,0,New/Low
183,3,269.09,0.0,3.5878666666666663,1,1,Loyal Customers
2,25,5870.08,1498.55,19.83135135135135,1,3,At Risk
1,7,3444.39,3444.39,19.35050561797753,1,0,New/Low
43,7,1280.85,290.1,51.234,1,0,New/Low
86,3,631.34,315.69,17.063243243243242,1,0,New/Low
40,2,276.06,163.05,3.539230769230769,1,0,New/Low
12,3,621.09,438.83,6.4029896907216495,1,0,New/Low
96,2,678.16,0.0,5.51349593495935,1,0,New/Low
26,7,918.2,156.15,18.00392156862745,1,0,New/Low
319,1,91.8,0.0,22.950000000000003,1,1,Loyal Customers
66,12,3740.07,977.16,34.31256880733945,1,0,New/Low
74,4,4098.88,2508.83,30.36207407407408,1,0,New/Low
28,2,584.0600000000001,343.38,17.17823529411765,1,0,New/Low
6,4,594.52,594.52,3.517869822485207,1,0,New/Low
7,1,171.42000000000002,171.42000000000002,5.3568750000000005,1,0,New/Low
216,1,141.86,0.0,10.132857142857144,1,1,Loyal Customers
82,3,1799.3300000000002,589.6,21.943048780487807,1,0,New/Low
